"sceneID","sensor","acquisitionDate","upperLeftCornerLatitude","upperLeftCornerLongitude","upperRightCornerLatitude","upperRightCornerLongitude","lowerLeftCornerLatitude","lowerLeftCornerLongitude","lowerRightCornerLatitude","lowerRightCornerLongitude","sceneCenterLatitude","sceneCenterLongitude","satelliteNumber","DATUM","ELEVATION_SOURCE","ELLIPSOID","EPHEMERIS_TYPE","FALSE_EASTING","FALSE_NORTHING","GRID_CELL_SIZE_REFLECTIVE","MAP_PROJECTION_L1","MAP_PROJECTION_L0RA","ORIENTATION"
"LT50900881997272ASA00","LANDSAT_TM",1997,-39.3807,147.283,-39.6887,149.398,-40.9517,146.758,-41.2668,148.92,-40.3272,"148.09","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997249XXX02","LANDSAT_TM",1997,35.5382,-119.034,35.2465,-117.029,33.9558,-119.462,33.6694,-117.494,34.6067,"-118.255","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997249XXX02","LANDSAT_TM",1997,34.1017,-119.425,33.8148,-117.453,32.5183,-119.843,32.2364,-117.905,33.1718,"-118.656","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997242XXX01","LANDSAT_TM",1997,34.1047,-117.88,33.8178,-115.909,32.5214,-118.299,32.2395,-116.361,33.1748,"-117.112","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901997240ASA00","LANDSAT_TM",1997,-42.2177,146.3,-42.5391,148.504,-43.7849,145.734,-44.1145,147.993,-43.1698,"147.133","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997233XXX05","LANDSAT_TM",1997,35.5364,-119.037,35.2446,-117.033,33.9539,-119.466,33.6675,-117.497,34.6048,"-118.258","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997233XXX03","LANDSAT_TM",1997,34.0995,-119.428,33.8126,-117.457,32.5161,-119.847,32.2342,-117.909,33.1696,"-118.66","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997226XXX01","LANDSAT_TM",1997,34.1019,-117.883,33.815,-115.911,32.5185,-118.301,32.2366,-116.363,33.172,"-117.115","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901997224ASA00","LANDSAT_TM",1997,-42.2212,146.296,-42.5426,148.501,-43.7884,145.731,-44.118,147.99,-43.1733,"147.129","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997224ASA00","LANDSAT_TM",1997,-40.8022,146.791,-41.1167,148.949,-42.3714,146.246,-42.6935,148.455,-41.7514,"147.61","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997224ASA00","LANDSAT_TM",1997,-39.3727,147.271,-39.6807,149.386,-40.9437,146.746,-41.2588,148.908,-40.3191,"148.078","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997217AAA02","LANDSAT_TM",1997,35.5344,-119.038,35.2426,-117.033,33.9519,-119.466,33.6655,-117.498,34.6028,"-118.259","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997217AAA02","LANDSAT_TM",1997,34.1057,-119.427,33.8188,-117.455,32.5223,-119.845,32.2405,-117.907,33.1758,"-118.658","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997210XXX02","LANDSAT_TM",1997,34.098,-117.883,33.8111,-115.911,32.5146,-118.301,32.2327,-116.364,33.1681,"-117.115","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901997208ASA00","LANDSAT_TM",1997,-42.2193,146.298,-42.5406,148.502,-43.7865,145.732,-44.116,147.991,-43.1713,"147.131","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997208ASA00","LANDSAT_TM",1997,-40.8085,146.789,-41.123,148.948,-42.3777,146.245,-42.6998,148.454,-41.7577,"147.609","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997208ASA00","LANDSAT_TM",1997,-39.3786,147.27,-39.6867,149.385,-40.9496,146.744,-41.2647,148.907,-40.3251,"148.076","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997201AAA02","LANDSAT_TM",1997,35.5394,-119.035,35.2476,-117.03,33.9569,-119.463,33.6705,-117.494,34.6078,"-118.255","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997201AAA02","LANDSAT_TM",1997,34.1017,-119.426,33.8148,-117.454,32.5184,-119.844,32.2365,-117.907,33.1718,"-118.658","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997194XXX01","LANDSAT_TM",1997,34.1,-117.879,33.8131,-115.908,32.5166,-118.298,32.2347,-116.36,33.1701,"-117.111","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997185AAA02","LANDSAT_TM",1997,35.5346,-119.031,35.2429,-117.026,33.9522,-119.459,33.6658,-117.491,34.6031,"-118.251","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997185AAA02","LANDSAT_TM",1997,34.1059,-119.42,33.819,-117.448,32.5225,-119.838,32.2406,-117.9,33.176,"-118.651","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997178AAA00","LANDSAT_TM",1997,34.0993,-117.876,33.8125,-115.905,32.516,-118.294,32.2341,-116.357,33.1694,"-117.108","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997176ASA00","LANDSAT_TM",1997,-40.8051,146.796,-41.1195,148.954,-42.3742,146.251,-42.6963,148.46,-41.7542,"147.615","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997176ASA00","LANDSAT_TM",1997,-39.3744,147.276,-39.6824,149.391,-40.9454,146.751,-41.2605,148.913,-40.3208,"148.083","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997169XXX02","LANDSAT_TM",1997,35.5352,-119.023,35.2435,-117.018,33.9528,-119.451,33.6664,-117.483,34.6037,"-118.244","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997169XXX02","LANDSAT_TM",1997,34.0984,-119.414,33.8116,-117.442,32.5151,-119.832,32.2332,-117.895,33.1686,"-118.646","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997162XXX02","LANDSAT_TM",1997,34.1021,-117.871,33.8152,-115.9,32.5187,-118.29,32.2368,-116.352,33.1722,"-117.103","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997153XXX01","LANDSAT_TM",1997,35.5354,-119.027,35.2437,-117.022,33.953,-119.455,33.6666,-117.486,34.6039,"-118.247","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997153XXX01","LANDSAT_TM",1997,34.0993,-119.418,33.8124,-117.446,32.5159,-119.836,32.234,-117.898,33.1694,"-118.649","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997146AAA02","LANDSAT_TM",1997,34.102,-117.871,33.8151,-115.9,32.5186,-118.29,32.2367,-116.352,33.1721,"-117.103","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997144ASA00","LANDSAT_TM",1997,-40.8081,146.792,-41.1226,148.95,-42.3772,146.247,-42.6994,148.457,-41.7573,"147.611","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997144ASA00","LANDSAT_TM",1997,-39.3783,147.273,-39.6864,149.387,-40.9493,146.747,-41.2645,148.909,-40.3248,"148.079","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997137XXX01","LANDSAT_TM",1997,35.5372,-119.02,35.2454,-117.015,33.9548,-119.449,33.6683,-117.48,34.6056,"-118.241","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997137XXX01","LANDSAT_TM",1997,34.1013,-119.411,33.8144,-117.44,32.5179,-119.83,32.236,-117.892,33.1714,"-118.643","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997130XXX01","LANDSAT_TM",1997,34.0969,-117.87,33.8101,-115.898,32.5136,-118.288,32.2317,-116.351,33.1671,"-117.102","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997128ASA00","LANDSAT_TM",1997,-40.804,146.79,-41.1185,148.949,-42.3732,146.246,-42.6953,148.455,-41.7532,"147.61","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997128ASA00","LANDSAT_TM",1997,-39.3748,147.271,-39.6829,149.386,-40.9458,146.745,-41.261,148.908,-40.3213,"148.077","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997121XXX01","LANDSAT_TM",1997,34.1054,-119.416,33.8186,-117.445,32.5221,-119.835,32.2402,-117.897,33.1756,"-118.648","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997121XXX01","LANDSAT_TM",1997,35.5329,-119.028,35.2412,-117.023,33.9504,-119.456,33.6641,-117.487,34.6013,"-118.248","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997114AAA02","LANDSAT_TM",1997,34.102,-117.875,33.8151,-115.904,32.5186,-118.294,32.2368,-116.356,33.1721,"-117.107","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901997112ASA00","LANDSAT_TM",1997,-42.2176,146.289,-42.539,148.493,-43.7848,145.724,-44.1144,147.983,-43.1697,"147.122","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997112ASA00","LANDSAT_TM",1997,-40.8078,146.781,-41.1223,148.939,-42.377,146.236,-42.6991,148.446,-41.757,"147.6","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997112ASA00","LANDSAT_TM",1997,-39.3702,147.265,-39.6782,149.379,-40.9412,146.739,-41.2563,148.901,-40.3167,"148.071","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997105XXX02","LANDSAT_TM",1997,35.535,-119.03,35.2432,-117.026,33.9525,-119.459,33.6661,-117.49,34.6034,"-118.251","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997105XXX02","LANDSAT_TM",1997,34.0982,-119.422,33.8114,-117.45,32.5149,-119.84,32.233,-117.903,33.1684,"-118.654","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997098XXX01","LANDSAT_TM",1997,34.1026,-117.879,33.8157,-115.908,32.5192,-118.298,32.2373,-116.36,33.1727,"-117.111","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997096ASA00","LANDSAT_TM",1997,-40.8071,146.774,-41.1216,148.933,-42.3762,146.23,-42.6984,148.439,-41.7562,"147.594","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997096ASA00","LANDSAT_TM",1997,-39.3692,147.258,-39.6772,149.373,-40.9402,146.733,-41.2553,148.895,-40.3156,"148.064","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997089XXX01","LANDSAT_TM",1997,35.5417,-119.035,35.2499,-117.03,33.9592,-119.463,33.6728,-117.495,34.6101,"-118.256","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997082XXX01","LANDSAT_TM",1997,34.1031,-117.884,33.8162,-115.912,32.5197,-118.303,32.2378,-116.365,33.1732,"-117.116","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997080ASA00","LANDSAT_TM",1997,-40.8026,146.768,-41.1171,148.927,-42.3718,146.224,-42.6939,148.433,-41.7518,"147.588","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997080ASA00","LANDSAT_TM",1997,-39.3728,147.25,-39.6809,149.364,-40.9438,146.724,-41.259,148.886,-40.3193,"148.056","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997073XXX01","LANDSAT_TM",1997,34.1026,-119.432,33.8157,-117.46,32.5192,-119.85,32.2373,-117.912,33.1727,"-118.664","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997073XXX01","LANDSAT_TM",1997,35.5395,-119.04,35.2477,-117.035,33.957,-119.468,33.6706,-117.5,34.6079,"-118.261","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997066XXX02","LANDSAT_TM",1997,34.0995,-117.886,33.8126,-115.914,32.5161,-118.304,32.2343,-116.367,33.1696,"-117.118","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997064ASA00","LANDSAT_TM",1997,-40.8002,146.764,-41.1147,148.922,-42.3694,146.219,-42.6915,148.429,-41.7494,"147.583","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997064ASA00","LANDSAT_TM",1997,-39.3701,147.245,-39.6781,149.36,-40.9411,146.72,-41.2562,148.882,-40.3166,"148.052","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997057XXX00","LANDSAT_TM",1997,34.1045,-119.43,33.8176,-117.459,32.5211,-119.849,32.2392,-117.911,33.1746,"-118.662","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997057XXX00","LANDSAT_TM",1997,35.5409,-119.039,35.2491,-117.034,33.9584,-119.467,33.672,-117.499,34.6093,"-118.26","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881997055ASA00","LANDSAT_TM",1997,-39.3732,145.697,-39.6812,147.812,-40.9442,145.172,-41.2593,147.334,-40.3196,"146.504","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997050XXX01","LANDSAT_TM",1997,34.0971,-117.885,33.8102,-115.913,32.5137,-118.303,32.2319,-116.365,33.1672,"-117.116","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997048ASA00","LANDSAT_TM",1997,-40.7969,146.762,-41.1113,148.92,-42.366,146.217,-42.6881,148.426,-41.746,"147.581","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997048ASA00","LANDSAT_TM",1997,-39.367,147.243,-39.675,149.358,-40.938,146.718,-41.2531,148.88,-40.3134,"148.049","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997041XXX01","LANDSAT_TM",1997,35.5383,-119.035,35.2465,-117.03,33.9558,-119.463,33.6694,-117.495,34.6067,"-118.256","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997041XXX01","LANDSAT_TM",1997,34.1027,-119.427,33.8158,-117.455,32.5194,-119.845,32.2375,-117.907,33.1728,"-118.658","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997034AAA01","LANDSAT_TM",1997,34.1028,-117.877,33.8159,-115.906,32.5194,-118.296,32.2375,-116.358,33.1729,"-117.109","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997032ASA00","LANDSAT_TM",1997,-40.7966,146.761,-41.111,148.919,-42.3658,146.217,-42.6878,148.426,-41.7457,"147.581","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997032ASA00","LANDSAT_TM",1997,-39.3673,147.243,-39.6754,149.357,-40.9383,146.717,-41.2535,148.879,-40.3138,"148.049","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997025XXX01","LANDSAT_TM",1997,35.54,-119.026,35.2482,-117.021,33.9575,-119.454,33.6711,-117.486,34.6084,"-118.247","LANDSAT_5","WGS84","","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997018XXX01","LANDSAT_TM",1997,34.0973,-117.87,33.8104,-115.898,32.5139,-118.288,32.232,-116.35,33.1674,"-117.101","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891997016ASA00","LANDSAT_TM",1997,-40.799,146.764,-41.1134,148.922,-42.3681,146.219,-42.6902,148.428,-41.7481,"147.583","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881997016ASA00","LANDSAT_TM",1997,-39.3704,147.245,-39.6784,149.36,-40.9414,146.72,-41.2565,148.882,-40.3168,"148.051","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361997009XXX01","LANDSAT_TM",1997,35.5305,-119.017,35.2387,-117.013,33.948,-119.446,33.6616,-117.477,34.5989,"-118.238","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371997009XXX01","LANDSAT_TM",1997,34.0951,-119.409,33.8083,-117.438,32.5118,-119.827,32.2299,-117.89,33.1653,"-118.641","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371997002AAA01","LANDSAT_TM",1997,34.093,-117.859,33.8061,-115.887,32.5096,-118.277,32.2277,-116.339,33.1631,"-117.09","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361996359XXX01","LANDSAT_TM",1996,35.5288,-119.005,35.237,-117.001,33.9463,-119.434,33.6599,-117.465,34.5972,"-118.226","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371996359XXX01","LANDSAT_TM",1996,34.093,-119.397,33.8061,-117.426,32.5096,-119.816,32.2277,-117.878,33.1631,"-118.629","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371996352XXX01","LANDSAT_TM",1996,34.098,-117.847,33.8111,-115.876,32.5147,-118.266,32.2328,-116.328,33.1681,"-117.079","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371996343XXX01","LANDSAT_TM",1996,34.0924,-119.391,33.8055,-117.42,32.509,-119.809,32.2272,-117.872,33.1625,"-118.623","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361996343XXX01","LANDSAT_TM",1996,35.5286,-118.999,35.2369,-116.994,33.9462,-119.427,33.6598,-117.459,34.5971,"-118.22","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371996336XXX01","LANDSAT_TM",1996,34.0911,-117.846,33.8043,-115.875,32.5078,-118.264,32.2259,-116.327,33.1613,"-117.078","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891996334ASA00","LANDSAT_TM",1996,-40.8019,146.78,-41.1164,148.938,-42.3711,146.236,-42.6932,148.445,-41.7511,"147.6","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881996334ASA00","LANDSAT_TM",1996,-39.3732,147.262,-39.6812,149.377,-40.9442,146.736,-41.2593,148.899,-40.3196,"148.068","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361996327AAA01","LANDSAT_TM",1996,35.529,-118.992,35.2373,-116.988,33.9466,-119.421,33.6602,-117.452,34.5975,"-118.213","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371996327AAA01","LANDSAT_TM",1996,34.0927,-119.385,33.8058,-117.413,32.5093,-119.803,32.2275,-117.865,33.1628,"-118.616","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371996320XXX01","LANDSAT_TM",1996,34.0941,-117.843,33.8072,-115.872,32.5107,-118.261,32.2289,-116.324,33.1642,"-117.075","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891996318ASA00","LANDSAT_TM",1996,-40.8035,146.777,-41.118,148.936,-42.3727,146.233,-42.6948,148.442,-41.7527,"147.597","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881996318ASA00","LANDSAT_TM",1996,-39.3743,147.259,-39.6823,149.374,-40.9453,146.734,-41.2604,148.896,-40.3208,"148.066","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371996311XXX01","LANDSAT_TM",1996,34.093,-119.392,33.8062,-117.42,32.5096,-119.81,32.2278,-117.873,33.1631,"-118.624","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361996311XXX01","LANDSAT_TM",1996,35.5288,-119,35.2371,-116.995,33.9464,-119.428,33.66,-117.46,34.5973,"-118.221","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371996304XXX01","LANDSAT_TM",1996,34.0904,-117.85,33.8036,-115.879,32.5071,-118.268,32.2252,-116.331,33.1606,"-117.082","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891996302ASA00","LANDSAT_TM",1996,-40.799,146.768,-41.1134,148.926,-42.3681,146.224,-42.6902,148.433,-41.7481,"147.588","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881996302ASA00","LANDSAT_TM",1996,-39.3697,147.25,-39.6778,149.365,-40.9407,146.725,-41.2559,148.887,-40.3162,"148.057","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371996295XXX02","LANDSAT_TM",1996,34.0945,-119.395,33.8077,-117.423,32.5112,-119.813,32.2293,-117.875,33.1647,"-118.627","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361996295XXX02","LANDSAT_TM",1996,35.5297,-119.003,35.2379,-116.998,33.9472,-119.431,33.6608,-117.463,34.5981,"-118.223","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371996288AAA02","LANDSAT_TM",1996,34.0914,-117.85,33.8046,-115.878,32.5081,-118.268,32.2262,-116.33,33.1616,"-117.081","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891996286ASA00","LANDSAT_TM",1996,-40.8043,146.761,-41.1188,148.919,-42.3735,146.216,-42.6956,148.426,-41.7535,"147.58","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881996286ASA00","LANDSAT_TM",1996,-39.367,147.246,-39.675,149.36,-40.938,146.72,-41.2531,148.883,-40.3134,"148.052","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361996279XXX01","LANDSAT_TM",1996,35.5324,-118.999,35.2407,-116.994,33.95,-119.427,33.6636,-117.459,34.6009,"-118.22","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371996279XXX01","LANDSAT_TM",1996,34.0978,-119.391,33.8109,-117.42,32.5144,-119.809,32.2326,-117.872,33.1679,"-118.623","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371996272XXX01","LANDSAT_TM",1996,34.0949,-117.844,33.808,-115.872,32.5115,-118.262,32.2296,-116.324,33.165,"-117.076","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891996270ASA00","LANDSAT_TM",1996,-40.7996,146.762,-41.1141,148.92,-42.3688,146.217,-42.6909,148.426,-41.7488,"147.581","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881996270ASA00","LANDSAT_TM",1996,-39.3715,147.244,-39.6796,149.359,-40.9425,146.718,-41.2577,148.881,-40.318,"148.05","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
